=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide one thing: which entity it is. Hierarchy between entities is decided elsewhere — never answer it here.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for. A mention may carry a `ctx:` reference naming the evidence window(s) (`S1. …`) that contain it.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference.

Output one raw JSON object per line (JSONL), no markdown fences, no commentary, no wrapping array, one line per mention, in order, keys exactly `m`, `id`, `g`:
{"m":"M1","id":"E3","g":null}
{"m":"M2","id":"NEW","g":"a 2010 release of the suite"}

--- text ---
Source: "Modus operandi UAC-0177 (JokerDPR) на прикладі однієї з кібератак (CERT-UA#8290)" — evidence: S1. "комп'ютерні надзвичайні події України CERT-UA досліджено один з інцидентів, інформацію про який в маніпулятивній формі опубліковано в телеграм-каналі JokerDPR.</p><p>З'ясовано, що одним із методів реалізації кіберзагроз, які здійснюються "послідовниками" JokerDPR і/або інформація про які публікується в згад" S2. "атак, спрямованих на отримання несанкціонованого доступу до облікових записів поштових сервісів Google, Ukr.Net, Outlook, а також криптовалютних бірж EXMO та Binance.</p><p>Для втілення зловмисного задуму зловмисники за допомогою реєстраторів Tucows / Namecheap створюють характерні доменні імена та відповідні вебсторінки, що імітують легітимні сервіси. Згодом, посилання розповсюджуються засобами" S3. "отриманих даних, готується інфопривід з подальшою публікацією викривленої інформації.</p><p>З метою інформування про особливості здійснення кібератак UAC-0177, а також, подальшого дослідження (в т.ч., ретроспективного) та атрибуції, у відповідному розділі наведено виявлені пов'язані індикатори компрометації"
Entities:
E1. Encrpt3d
M44. "accounts.ukr.net.ssl2.in" (Domain) — options: E162, E133, E69, E134
M45. "accounts.ukr.net.ssl2.link" (Domain) — options: E50, E162, E133, E134
M46. "admin.certifiedauth.in" (Domain) — options: E152, E62, E154, E61
M47. "analytics.certifiedauth.in" (Domain) — options: E152, E62, E180, E61
M48. "analytics.google.com.getssl.click" (Domain) — options: E127, E164, E125, E166
M49. "analytics.google2.certifiedauth.in" (Domain) — options: E164, E62, E66, E61
M50. "api.binance.com.exmo.day" (Domain) — options: E186, E187, E117, E188
M51. "api.binance.com.personlog.in" (Domain) — options: E186, E187, E66, E177
M52. "api.personlog.in" (Domain) — options: E186, E66, E187, E148
M53. "apis.certifiedauth.in" (Domain) — options: E186, E62, E152, E187
M54. "apis.google.com.getssl.click" (Domain) — options: E125, E164, E127, E166
M55. "apis.google2.certifiedauth.in" (Domain) — options: E152, E62, E164, E61
M56. "azwus1-client-s.gateway.messenger.certifiedauth.in" (Domain) — options: E195, E196, E197, E198
M57. "azwus1-client-s.gateway.messenger.exmo.day" (Domain) — options: E117, E202, E197, E198
M58. "azwus1-client-s.gateway.messenger.live.com.getssl.click" (Domain) — options: E125, E169, E197, E127
M59. "b.stats.certifiedauth.in" (Domain) — options: E152, E62, E70, E61
M60. "bin.binance.com.exmo.day" (Domain) — options: E174, E166, E207, E113
M61. "bin.binance.com.personlog.in" (Domain) — options: E177, E150, E207, E62
M62. "bin.personlog.in" (Domain) — options: E177, E62, E66, E174
M63. "binance.com.exmo.day" (Domain) — options: E174, E210, E188, E113
M64. "binance.com.personlog.in" (Domain) — options: E177, E209, E66, E62
M65. "blogger.certifiedauth.in" (Domain) — options: E149, E62, E66, E61
M66. "blogger.google.com.getssl.click" (Domain) — options: E149, E164, E125, E166
M67. "blogger.google2.certifiedauth.in" (Domain) — options: E66, E164, E62, E149
M68. "browser.events.data.certifiedauth.in" (Domain) — options: E152, E217, E218, E72
M69. "browser.events.data.exmo.day" (Domain) — options: E117, E218, E123, E220
M70. "browser.events.data.live.com.getssl.click" (Domain) — options: E127, E169, E125, E166
M71. "c.certifiedauth.in" (Domain) — options: E152, E62, E151, E61
M72. "c6.certifiedauth.in" (Domain) — options: E151, E62, E152, E154
M73. "cdn.certifiedauth.in" (Domain) — options: E152, E62, E226, E154
M74. "cdn.exmo.day" (Domain) — options: E117, E226, E227, E123
M75. "cdn.live.com.getssl.click" (Domain) — options: E125, E226, E169, E127
M76. "coinbase.exmo.day" (Domain) — options: E159, E233, E117, E212
M77. "com.authssl.online" (Domain) — options: E82, E235, E81, E84
M78. "com.authssl.site" (Domain) — options: E114, E100, E95, E96
M79. "com.connectssl.in" (Domain) — options: E186, E157, E71, E62
M80. "com.exmo.day" (Domain) — options: E117, E113, E240, E241
M81. "com.getssl.click" (Domain) — options: E125, E157, E127, E113
M82. "com.getssl.ink" (Domain) — options: E177, E157, E71, E113
M83. "com.personlog.in" (Domain) — options: E123, E157, E66, E62
M84. "com.ssl2.online" (Domain) — options: E82, E103, E236, E235
M85. "com.ssl2.site" (Domain) — options: E94, E100, E98, E96
M86. "com.ssl3.online" (Domain) — options: E82, E103, E236, E235
M87. "com.ssl3.site" (Domain) — options: E114, E100, E96, E94
M88. "com.ssl4.online" (Domain) — options: E87, E103, E236, E235
M89. "content.certifiedauth.in" (Domain) — options: E152, E62, E154, E61
M90. "content.exmo.day" (Domain) — options: E117, E153, E249, E84
M91. "content.google.com.getssl.click" (Domain) — options: E125, E164, E166, E127
M92. "content.google2.certifiedauth.in" (Domain) — options: E164, E62, E152, E61
M93. "csp.certifiedauth.in" (Domain) — options: E152, E62, E183, E73
M94. "csp.exmo.day" (Domain) — options: E123, E252, E253, E119
M95. "csp.live.com.getssl.click" (Domain) — options: E127, E169, E125, E166
M96. "data.certifiedauth.in" (Domain) — options: E152, E62, E154, E61
M97. "data.exmo.day" (Domain) — options: E117, E257, E256, E123
M98. "data.live.com.getssl.click" (Domain) — options: E125, E169, E127, E166
M99. "docs.gdrive.com.authssl.site" (Domain) — options: E164, E261, E169, E138
M100. "docs.gdrive.com.ssl2.online" (Domain) — options: E164, E261, E169, E138
M101. "docs.gdrive.com.ssl2.site" (Domain) — options: E164, E261, E169, E138
M102. "docs.googie.com.authssl.online" (Domain) — options: E82, E261, E89, E235
M103. "docs.googie.com.authssl.site" (Domain) — options: E94, E261, E101, E166
M104. "docs.googie.com.connectssl.in" (Domain) — options: E66, E261, E166, E71
M105. "docs.googie.com.ssl2.site" (Domain) — options: E94, E261, E107, E166
M106. "docs.googie.com.ssl3.online" (Domain) — options: E268, E261, E264, E164
M107. "docs.googie.com.ssl4.online" (Domain) — options: E264, E261, E103, E164
M108. "docs.google.com.ssl2.site" (Domain) — options: E164, E261, E94, E166
M109. "docs.google.com.ssl3.site" (Domain) — options: E164, E261, E94, E166
M110. "docs.googleauth.com.ssl3.site" (Domain) — options: E164, E261, E246, E96
M111. "docs.googledrive.com.ssl2.site" (Domain) — options: E164, E261, E94, E166
M112. "docs.ukr.net.ssl2.in" (Domain) — options: E52, E69, E261, E50
M113. "docs.ukr.net.ssl2.site" (Domain) — options: E271, E272, E261, E54
M114. "docs.ukr.net.ssl4.site" (Domain) — options: E271, E272, E261, E54
M115. "drive.certifiedauth.in" (Domain) — options: E164, E62, E138, E61
M116. "drive.gdocs.com.authssl.site" (Domain) — options: E164, E138, E166, E169
M117. "drive.gdocs.com.personlog.in" (Domain) — options: E164, E138, E166, E169
M118. "drive.gdocs.com.ssl2.online" (Domain) — options: E164, E138, E156, E169
M119. "drive.googie.com.connectssl.in" (Domain) — options: E164, E170, E166, E169
M120. "drive.googie.com.ssl2.site" (Domain) — options: E164, E170, E166, E169
M121. "drive.googie.com.ssl4.online" (Domain) — options: E164, E82, E156, E169
M122. "drive.google.com.getssl.click" (Domain) — options: E164, E138, E166, E169
M123. "drive.google2.certifiedauth.in" (Domain) — options: E164, E138, E62, E169
M124. "drive.googles.com.personlog.in" (Domain) — options: E164, E165, E166, E169
M125. "dynamic.exmo.day" (Domain) — options: E117, E212, E277, E123
M126. "edisk.ukr.net.ssl1.online" (Domain) — options: E50, E51, E280, E53
M127. "edisk.ukr.net.ssl2.in" (Domain) — options: E50, E51, E52, E193
M128. "edisk.ukr.net.ssl3.site" (Domain) — options: E50, E51, E271, E53
M129. "events.data.certifiedauth.in" (Domain) — options: E152, E62, E218, E154
M130. "events.data.exmo.day" (Domain) — options: E117, E64, E218, E123
M131. "events.data.live.com.getssl.click" (Domain) — options: E125, E169, E127, E166
M132. "exceptions.exmo.day" (Domain) — options: E117, E122, E123, E150
M133. "files.ukr.net.ssl2.in" (Domain) — options: E52, E289, E50, E69
M134. "files.ukr.net.ssl2.online" (Domain) — options: E52, E289, E50, E54
M135. "files.ukr.net.ssl4.online" (Domain) — options: E52, E289, E50, E54
M136. "fonts.certifiedauth.in" (Domain) — options: E151, E62, E152, E154
M137. "fonts.google.com.getssl.click" (Domain) — options: E164, E125, E166, E127
M138. "fonts.google2.certifiedauth.in" (Domain) — options: E164, E62, E66, E61
M139. "frontend-m.binance.com.exmo.day" (Domain) — options: E174, E209, E188, E294
M140. "frontend-m.binance.com.personlog.in" (Domain) — options: E174, E209, E66, E62
M141. "frontend-m.personlog.in" (Domain) — options: E201, E296, E66, E62
M142. "gateway.messenger.certifiedauth.in" (Domain) — options: E152, E62, E195, E61
M143. "gateway.messenger.exmo.day" (Domain) — options: E117, E216, E204, E90
M144. "gateway.messenger.live.com.getssl.click" (Domain) — options: E125, E169, E127, E80
M145. "gdocs.com.authssl.site" (Domain) — options: E116, E95, E97, E96
M146. "gdocs.com.personlog.in" (Domain) — options: E164, E66, E62, E267
M147. "gdocs.com.ssl2.online" (Domain) — options: E82, E156, E261, E235
M148. "gdrive.com.authssl.site" (Domain) — options: E164, E304, E169, E96
M149. "gdrive.com.ssl2.online" (Domain) — options: E164, E156, E169, E235
M150. "gdrive.com.ssl2.site" (Domain) — options: E164, E169, E96, E138
M151. "geolocation.authcheck.in" (Domain) — options: E55, E61, E62, E190
M152. "googie.com.authssl.online" (Domain) — options: E102, E235, E81, E103
M153. "googie.com.authssl.site" (Domain) — options: E266, E246, E95, E96
M154. "googie.com.connectssl.in" (Domain) — options: E66, E71, E62, E306
M155. "googie.com.ssl2.site" (Domain) — options: E94, E246, E96, E129
M156. "googie.com.ssl3.online" (Domain) — options: E103, E156, E164, E235
M157. "googie.com.ssl4.online" (Domain) — options: E103, E156, E88, E235
M158. "google.com.getssl.click" (Domain) — options: E127, E164, E125, E156
M159. "google.com.getssl.ink" (Domain) — options: E72, E164, E114, E156
M160. "google.com.ssl2.site" (Domain) — options: E94, E164, E116, E246
M161. "google.com.ssl3.site" (Domain) — options: E94, E164, E114, E246
M162. "google.exmo.day" (Domain) — options: E164, E143, E90, E246
M163. "google2.certifiedauth.in" (Domain) — options: E164, E62, E66, E61
M164. "googleauth.com.ssl3.site" (Domain) — options: E164, E246, E96, E165
M165. "googledrive.com.ssl2.site" (Domain) — options: E164, E166, E96, E138
M166. "googles.com.personlog.in" (Domain) — options: E164, E66, E62, E165
M167. "googletag.exmo.day" (Domain) — options: E117, E143, E164, E90
M168. "hnd.stats.certifiedauth.in" (Domain) — options: E151, E62, E152, E61
M169. "images.exmo.day" (Domain) — options: E117, E212, E312, E182
M170. "lh3.google.com.getssl.click" (Domain) — options: E164, E125, E166, E127
M171. "lh3.google2.certifiedauth.in" (Domain) — options: E164, E62, E151, E61
M172. "live.com.exmo.day" (Domain) — options: E84, E169, E117, E212
M173. "live.com.getssl.click" (Domain) — options: E125, E169, E127, E56
M174. "login.certifiedauth.in" (Domain) — options: E154, E62, E321, E152
M175. "login.exmo.day" (Domain) — options: E117, E321, E123, E322
M176. "login.live.com.exmo.day" (Domain) — options: E84, E169, E117, E237
M177. "login.live.com.getssl.click" (Domain) — options: E127, E169, E125, E166
M178. "login.outlook.live.com.exmo.day" (Domain) — options: E165, E171, E325, E169
M179. "logincdn.certifiedauth.in" (Domain) — options: E152, E62, E321, E277
M180. "logincdn.exmo.day" (Domain) — options: E117, E211, E321, E123
M181. "m.binance.com.exmo.day" (Domain) — options: E174, E315, E188, E294
M182. "m.binance.com.personlog.in" (Domain) — options: E174, E150, E66, E62
M183. "m.personlog.in" (Domain) — options: E201, E327, E66, E62
M184. "mail.certifiedauth.in" (Domain) — options: E172, E185, E152, E62
M185. "mail.google.com.getssl.click" (Domain) — options: E165, E164, E125, E166
M186. "mail.google2.certifiedauth.in" (Domain) — options: E165, E185, E313, E172
M187. "messenger.certifiedauth.in" (Domain) — options: E299, E62, E152, E195
M188. "messenger.exmo.day" (Domain) — options: E117, E202, E90, E219
M189. "messenger.live.com.getssl.click" (Domain) — options: E125, E169, E80, E127
M190. "monitor.binance.com.exmo.day" (Domain) — options: E117, E336, E188, E113
M191. "monitor.binance.com.personlog.in" (Domain) — options: E177, E150, E66, E62
M192. "monitor.personlog.in" (Domain) — options: E167, E62, E66, E70
M193. "myaccount.certifiedauth.in" (Domain) — options: E340, E137, E132, E62
M194. "myaccount.google.com.getssl.click" (Domain) — options: E164, E125, E166, E132
M195. "myaccount.google2.certifiedauth.in" (Domain) — options: E164, E137, E62, E165
M196. "net.ssl1.online" (Domain) — options: E82, E103, E84, E83
M197. "net.ssl1.site" (Domain) — options: E94, E272, E99, E107
M198. "net.ssl2.in" (Domain) — options: E152, E69, E343, E72
M199. "net.ssl2.link" (Domain) — options: E56, E77, E55, E76
M200. "net.ssl2.online" (Domain) — options: E82, E103, E84, E83
M201. "net.ssl2.site" (Domain) — options: E94, E272, E98, E112
M202. "net.ssl3.online" (Domain) — options: E82, E103, E84, E83
M203. "net.ssl3.site" (Domain) — options: E94, E272, E96, E112
M204. "net.ssl4.online" (Domain) — options: E107, E103, E88, E83
M205. "net.ssl4.site" (Domain) — options: E94, E272, E99, E112
M206. "notifications.certifiedauth.in" (Domain) — options: E152, E62, E151, E61
M207. "notifications.google.com.getssl.click" (Domain) — options: E125, E164, E166, E347
M208. "notifications.google2.certifiedauth.in" (Domain) — options: E164, E62, E152, E61
M209. "ns1.authcheck.in" (Domain) — options: E63, E61, E62, E349
M210. "ns1.authssl.in" (Domain) — options: E70, E352, E71, E62
M211. "ns1.authssl.link" (Domain) — options: E56, E352, E55, E82
M212. "ns1.authssl.online" (Domain) — options: E82, E78, E81, E351
M213. "ns1.authssl.org" (Domain) — options: E73, E353, E350, E351
M214. "ns1.authssl.site" (Domain) — options: E94, E95, E351, E107
M215. "ns1.certifiedauth.in" (Domain) — options: E152, E62, E349, E183
M216. "ns1.connectssl.in" (Domain) — options: E74, E354, E71, E62
M217. "ns1.exmo.day" (Domain) — options: E74, E354, E350, E351
M218. "ns1.getssl.click" (Domain) — options: E125, E55, E127, E352
M219. "ns1.goaccount.link" (Domain) — options: E77, E66, E132, E56
M220. "ns1.passport2.zip" (Domain) — options: E355, E145, E350, E351
M221. "ns1.personlog.in" (Domain) — options: E354, E352, E66, E62
M222. "ns2.authcheck.in" (Domain) — options: E70, E61, E62, E72
M223. "ns2.authssl.in" (Domain) — options: E70, E355, E71, E62
M224. "ns2.authssl.link" (Domain) — options: E56, E355, E55, E76
M225. "ns2.authssl.online" (Domain) — options: E82, E78, E81, E360
M226. "ns2.authssl.org" (Domain) — options: E73, E359, E357, E360
M227. "ns2.authssl.site" (Domain) — options: E94, E95, E360, E72
M228. "ns2.certifiedauth.in" (Domain) — options: E152, E62, E70, E183
M229. "ns2.connectssl.in" (Domain) — options: E74, E357, E71, E62
M230. "ns2.exmo.day" (Domain) — options: E74, E359, E357, E360
M231. "ns2.getssl.click" (Domain) — options: E127, E360, E125, E55
M232. "ns2.goaccount.link" (Domain) — options: E77, E66, E132, E56
M233. "ns2.passport2.zip" (Domain) — options: E355, E145, E357, E360
M234. "ns2.personlog.in" (Domain) — options: E355, E66, E62, E89
M235. "ogs.certifiedauth.in" (Domain) — options: E152, E62, E151, E61
M236. "ogs.google.com.getssl.click" (Domain) — options: E125, E164, E127, E166
M237. "ogs.google2.certifiedauth.in" (Domain) — options: E164, E62, E152, E61
M238. "outlook-1.cdn.certifiedauth.in" (Domain) — options: E232, E192, E171, E152
M239. "outlook-1.cdn.exmo.day" (Domain) — options: E117, E171, E366, E64
M240. "outlook-1.cdn.live.com.getssl.click" (Domain) — options: E125, E171, E127, E226
M241. "outlook.certifiedauth.in" (Domain) — options: E172, E62, E171, E152
M242. "outlook.exmo.day" (Domain) — options: E117, E171, E123, E64
M243. "outlook.live.com.exmo.day" (Domain) — options: E117, E171, E84, E169
M244. "outlook.live.com.getssl.click" (Domain) — options: E125, E171, E127, E169
M245. "outlook.outlook.live.com.exmo.day" (Domain) — options: E117, E171, E165, E169
M246. "play.certifiedauth.in" (Domain) — options: E370, E62, E152, E123
M247. "play.google.com.getssl.click" (Domain) — options: E125, E164, E127, E166
M248. "play.google2.certifiedauth.in" (Domain) — options: E164, E62, E299, E61
M249. "r4.res.certifiedauth.in" (Domain) — options: E152, E191, E62, E153
M250. "r4.res.exmo.day" (Domain) — options: E117, E212, E335, E372
M251. "r4.res.live.com.getssl.click" (Domain) — options: E125, E169, E127, E166
M252. "res.certifiedauth.in" (Domain) — options: E152, E62, E154, E183
M253. "res.exmo.day" (Domain) — options: E117, E375, E376, E74
M254. "res.live.com.getssl.click" (Domain) — options: E125, E169, E127, E166
M255. "secure.certifiedauth.in" (Domain) — options: E73, E62, E152, E72
M256. "sensors.binance.com.exmo.day" (Domain) — options: E174, E188, E113, E117
M257. "sensors.binance.com.personlog.in" (Domain) — options: E70, E150, E66, E62
M258. "sensors.personlog.in" (Domain) — options: E65, E62, E66, E147
M259. "share.ukr.net.ssl1.site" (Domain) — options: E50, E272, E52, E54
M260. "share.ukr.net.ssl3.online" (Domain) — options: E50, E54, E250, E52
M261. "shared.document.drive.googie.com.ssl4.site" (Domain) — options: E164, E138, E166, E169
M262. "shared.drive.googie.com.ssl4.online" (Domain) — options: E164, E103, E235, E169
M263. "shared.drive.googie.com.ssl4.site" (Domain) — options: E164, E170, E166, E169
M264. "ssl.certifiedauth.in" (Domain) — options: E152, E62, E71, E73
M265. "ssl.google.com.getssl.click" (Domain) — options: E125, E164, E166, E71
M266. "ssl.google2.certifiedauth.in" (Domain) — options: E73, E62, E164, E152
M267. "static.binance.com.exmo.day" (Domain) — options: E174, E166, E206, E177
M268. "static.binance.com.personlog.in" (Domain) — options: E177, E150, E206, E174
M269. "static.certifiedauth.in" (Domain) — options: E152, E62, E206, E154
M270. "static.personlog.in" (Domain) — options: E123, E206, E149, E62
M271. "stats.certifiedauth.in" (Domain) — options: E70, E62, E152, E61
M272. "t.certifiedauth.in" (Domain) — options: E73, E152, E382, E62
M273. "ukr.net.ssl1.online" (Domain) — options: E280, E54, E383, E57
M274. "ukr.net.ssl1.site" (Domain) — options: E50, E272, E54, E52
M275. "ukr.net.ssl2.in" (Domain) — options: E52, E69, E54, E383
M276. "ukr.net.ssl2.link" (Domain) — options: E76, E54, E56, E364
M277. "ukr.net.ssl2.online" (Domain) — options: E52, E54, E280, E57
M278. "ukr.net.ssl2.site" (Domain) — options: E271, E272, E54, E50
M279. "ukr.net.ssl3.online" (Domain) — options: E280, E54, E383, E57
M280. "ukr.net.ssl3.site" (Domain) — options: E50, E272, E54, E52
M281. "ukr.net.ssl4.online" (Domain) — options: E50, E54, E52, E57
M282. "ukr.net.ssl4.site" (Domain) — options: E50, E272, E54, E52
M283. "ws.exmo.day" (Domain) — options: E117, E266, E74, E183
M284. "www.authcheck.in" (Domain) — options: E378, E61, E62, E138
M285. "www.authssl.in" (Domain) — options: E72, E390, E71, E62
M286. "www.authssl.online" (Domain) — options: E82, E78, E81, E387
M287. "www.binance.com.exmo.day" (Domain) — options: E177, E138, E188, E175
M288. "www.binance.com.personlog.in" (Domain) — options: E177, E138, E66, E62
M289. "www.certifiedauth.in" (Domain) — options: E152, E62, E154, E61
M290. "www.connectssl.in" (Domain) — options: E73, E62, E71, E76
M291. "www.getssl.ink" (Domain) — options: E129, E391, E71, E387
M292. "www.google2.certifiedauth.in" (Domain) — options: E164, E62, E165, E61
M293. "www.hsts.online" (Domain) — options: E87, E78, E156, E387
M294. "www.personlog.in" (Domain) — options: E138, E66, E62, E394
M295. "www.ssl2.in" (Domain) — options: E72, E252, E263, E62
M296. "www.ssl2.link" (Domain) — options: E56, E55, E76, E82
M297. "www.ssl4.site" (Domain) — options: E94, E101, E263, E96
M298. "www2.certifiedauth.in" (Domain) — options: E152, E62, E154, E61
M299. "www2.google.com.getssl.click" (Domain) — options: E164, E125, E166, E127
M300. "www2.google2.certifiedauth.in" (Domain) — options: E164, E62, E165, E61
M301. "www3.google.com.getssl.click" (Domain) — options: E125, E164, E166, E127
M302. "www3.google2.certifiedauth.in" (Domain) — options: E164, E62, E165, E61

=== RESPONSE (454.6s, in 21918 / out 49672 tok, stop) ===
{"m":"JokerDPR","id":"NEW","g":"a telegram channel used for publishing information in a manipulative form"}
{"m":"UAC-0177","id":"NEW","g":"a cyber threat actor"}
{"m":"EXMO","id":"NEW","g":"a cryptocurrency exchange"}
{"m":"Binance","id":"NEW","g":"a cryptocurrency exchange"}
{"m":"Tucows","id":"NEW","g":"a domain registrar"}
{"m":"edisk.ukr.net.ssl2.link","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"authcheck.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"authssl.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"authssl.link","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"authssl.online","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"authssl.org","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"authssl.site","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl1.online","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl1.site","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl2.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl2.link","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl2.online","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl2.site","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl3.online","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl3.site","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl4.online","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"ssl4.site","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"getssl.click","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"getssl.ink","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"goaccount.link","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"passport2.zip","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"personlog.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"hsts.online","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"connectssl.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"account.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"account.coinbase.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"account.google.com.getssl.ink","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"account.live.com.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"account.live.com.getssl.click","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"account.outlook.live.com.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"accounts.binance.com.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"accounts.binance.com.personlog.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"accounts.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"accounts.google.com.getssl.click","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"accounts.google2.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"accounts.personlog.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"accounts.ukr.net.ssl2.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"accounts.ukr.net.ssl2.link","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"admin.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"analytics.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"analytics.google.com.getssl.click","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"analytics.google2.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"api.binance.com.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"api.binance.com.personlog.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"api.personlog.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"apis.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"apis.google.com.getssl.click","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"apis.google2.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"azwus1-client-s.gateway.messenger.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"azwus1-client-s.gateway.messenger.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"azwus1-client-s.gateway.messenger.live.com.getssl.click","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"b.stats.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"bin.binance.com.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"bin.binance.com.personlog.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"bin.personlog.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"binance.com.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"binance.com.personlog.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"blogger.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"blogger.google.com.getssl.click","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"blogger.google2.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"browser.events.data.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"browser.events.data.exmo.day","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"browser.events.data.live.com.getssl.click","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"c.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
{"m":"c6.certifiedauth.in","id":"NEW","g":"a domain used in cyberattacks"}
