=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide one thing: which entity it is. Hierarchy between entities is decided elsewhere — never answer it here.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for. A mention may carry a `ctx:` reference naming the evidence window(s) (`S1. …`) that contain it.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference.

Output one raw JSON object per line (JSONL), no markdown fences, no commentary, no wrapping array, one line per mention, in order, keys exactly `m`, `id`, `g`:
{"m":"M1","id":"E3","g":null}
{"m":"M2","id":"NEW","g":"a 2010 release of the suite"}

--- text ---
Source: "Тематика голосування в месенджерах - новий спосіб викрадення акаунтів набирає обертів (CERT-UA#9688)" — evidence: S1. "о видалення, разом з усіма повідоменнями та даними, після цього - повторна реєстрація в месенджері.</p><p>Активність відстежується за ідентифікатором UAC-0195.</p><p>З метою мінімізації вірогідності реалізації кіберзагрози CERT-UA спільно з CSIRT-NBU вживаються заходи щодо виявлення та блокування мережевої" S2. "о пристрою до Telegram</p><p><br></p><p><strong>Індикатори кіберзагроз</strong></p><p><em>Мережеві:</em></p><pre class="ql-syntax" spellcheck="false">awards-ua.life awards-ua.pics balerina.info balerina.life balet-deti.eu balet-me.info balet-me.pro balet-me.us balet-ua.eu balet-ua.info balet-ua.life balet-ua.mom balet-ua.pro balet-ua.us baletki-ua.eu baletki-ua.life baletki-ua.pics baletki.eu baletme.eu baletkiev.pics baletnet.eu baletua.eu baletua.pro balletmasters.co balletmasters.eu balletworld.co barvy-ukraines.info barvy-ukraines.life bihei.eu blakejones.xyz chares-ukraine.life chari-konkursua.eu chari-konkursua.life chari-konkursua.world chary-konkursua.eu chary-konkursua.life chary-konkursua.mom chary-konkursua.pics chary-telegram.eu charyy-ukr.life crazykids.pics crmeds.com deti-ball.eu deti-bi.eu deti-golos-ua.pics deti-malunki-ua.eu deti-malunki-uah.eu deti-ua.eu deti.eu detikievakonkurs.co detipoertry.com ditina-konkurs-ua.eu ditinstvo-ua.pics ditinstvo-uah.pics dytiachatvorchist.pics dytitvorchist.pics familyvote.co familyvote.info farbi-golos-ua.eu farbi-golos-uah.eu farbi-ua.pics farbi-uah.pics finalmallyunky.eu gimnasikaua.site golos-charu-ua.info golos-charu-"
Entities:
E1. UAC-0140
M34. "chari-konkursua.life" (Domain) — options: E27, E127, E124, E128 — ctx: S2
M35. "chari-konkursua.world" (Domain) — options: E131, E132, E124, E107 — ctx: S2
M36. "chary-konkursua.eu" (Domain) — options: E71, E42, E124, E43 — ctx: S2
M37. "chary-konkursua.life" (Domain) — options: E87, E127, E124, E137 — ctx: S2
M38. "chary-konkursua.mom" (Domain) — options: E137, E71, E124, E138 — ctx: S2
M39. "chary-konkursua.pics" (Domain) — options: E21, E139, E124, E80 — ctx: S2
M40. "chary-telegram.eu" (Domain) — options: E142, E143, E144, E42 — ctx: S2
M41. "charyy-ukr.life" (Domain) — options: E67, E149, E19, E150 — ctx: S2
M42. "crazykids.pics" (Domain) — options: E21, E154, E119, E155 — ctx: S2
M43. "crmeds.com" (Domain) — options: E159, E160, E161, E162 — ctx: S2
M44. "deti-ball.eu" (Domain) — options: E35, E167, E168, E42 — ctx: S2
M45. "deti-bi.eu" (Domain) — options: E50, E169, E168, E42 — ctx: S2
M46. "deti-golos-ua.pics" (Domain) — options: E173, E174, E169, E12 — ctx: S2
M47. "deti-malunki-ua.eu" (Domain) — options: E71, E172, E168, E42 — ctx: S2
M48. "deti-malunki-uah.eu" (Domain) — options: E71, E169, E75, E177 — ctx: S2
M49. "deti-ua.eu" (Domain) — options: E60, E169, E168, E42 — ctx: S2
M50. "deti.eu" (Domain) — options: E69, E168, E42, E179 — ctx: S2
M51. "detikievakonkurs.co" (Domain) — options: E80, E97, E124, E71 — ctx: S2
M52. "detipoertry.com" (Domain) — options: E71, E183, E168, E161 — ctx: S2
M53. "ditina-konkurs-ua.eu" (Domain) — options: E47, E185, E124, E43 — ctx: S2
M54. "ditinstvo-ua.pics" (Domain) — options: E187, E12, E75, E110 — ctx: S2
M55. "ditinstvo-uah.pics" (Domain) — options: E21, E177, E75, E39 — ctx: S2
M56. "dytiachatvorchist.pics" (Domain) — options: E80, E130, E191, E40 — ctx: S2
M57. "dytitvorchist.pics" (Domain) — options: E195, E196, E191, E21 — ctx: S2
M58. "familyvote.co" (Domain) — options: E199, E97, E56, E100 — ctx: S2
M59. "familyvote.info" (Domain) — options: E29, E27, E199, E28 — ctx: S2
M60. "farbi-golos-ua.eu" (Domain) — options: E173, E175, E42, E43 — ctx: S2
M61. "farbi-golos-uah.eu" (Domain) — options: E173, E177, E75, E43 — ctx: S2
M62. "farbi-ua.pics" (Domain) — options: E67, E12, E21, E204 — ctx: S2
M63. "farbi-uah.pics" (Domain) — options: E21, E177, E75, E51 — ctx: S2
M64. "finalmallyunky.eu" (Domain) — options: E174, E42, E51, E46 — ctx: S2
M65. "gimnasikaua.site" (Domain) — options: E210, E211, E212, E213 — ctx: S2
M66. "golos-charu-ua.info" (Domain) — options: E26, E173, E175, E66 — ctx: S2
M67. "golos-charu-ua.life" (Domain) — options: E173, E175, E12, E219 — ctx: S2
M68. "golos-charu-ua.pics" (Domain) — options: E175, E12, E173, E176 — ctx: S2
M69. "golos-ditin-ua.eu" (Domain) — options: E43, E175, E42, E173 — ctx: S2
M70. "golos-ditin-uah.eu" (Domain) — options: E173, E175, E75, E177 — ctx: S2
M71. "golos-hudojniku-ua.eu" (Domain) — options: E71, E175, E42, E223 — ctx: S2
M72. "golos-hudojniku-uah.eu" (Domain) — options: E43, E175, E75, E177 — ctx: S2
M73. "golos-hudojniku.eu" (Domain) — options: E175, E42, E173, E176 — ctx: S2
M74. "golos-konkurs-ua.eu" (Domain) — options: E173, E175, E124, E43 — ctx: S2
M75. "golos-konkurs-uah.eu" (Domain) — options: E173, E175, E124, E43 — ctx: S2
M76. "golos-konkursu-ua.eu" (Domain) — options: E173, E175, E124, E42 — ctx: S2
M77. "golos-konkursu-uah.eu" (Domain) — options: E173, E175, E124, E177 — ctx: S2
M78. "golos-konkursu.eu" (Domain) — options: E173, E175, E124, E42 — ctx: S2
M79. "golos-malunki-ua.eu" (Domain) — options: E173, E175, E42, E176 — ctx: S2
M80. "golos-malunki-uah.eu" (Domain) — options: E173, E175, E75, E177 — ctx: S2
M81. "golos-mistechtva-ua.eu" (Domain) — options: E71, E175, E42, E109 — ctx: S2
M82. "golos-mistechtva-uah.eu" (Domain) — options: E114, E175, E75, E177 — ctx: S2
M83. "golos-telegtam.eu" (Domain) — options: E173, E175, E42, E143 — ctx: S2
M84. "golos-ua-hudojniku.eu" (Domain) — options: E229, E175, E42, E43 — ctx: S2
M85. "golos-ua.life" (Domain) — options: E173, E26, E175, E12 — ctx: S2
M86. "golos-uah-hudojniku.eu" (Domain) — options: E43, E175, E177, E173 — ctx: S2
M87. "golos-ukr.info" (Domain) — options: E26, E27, E33, E64 — ctx: S2
M88. "golos-ukr.life" (Domain) — options: E67, E153, E175, E150 — ctx: S2
M89. "golosa-hudojniku-ua.eu" (Domain) — options: E71, E175, E42, E223 — ctx: S2
M90. "golosa-hudojniku-uah.eu" (Domain) — options: E75, E175, E177, E114 — ctx: S2
M91. "golosa-hudojniku.eu" (Domain) — options: E175, E42, E173, E176 — ctx: S2
M92. "golosa-hudojnikuua.eu" (Domain) — options: E173, E175, E42, E43 — ctx: S2
M93. "golosa-uahhudojniku.eu" (Domain) — options: E173, E42, E175, E46 — ctx: S2
M94. "golosa-uahudojniku.eu" (Domain) — options: E43, E42, E175, E173 — ctx: S2
M95. "golosa-uahugojniku.eu" (Domain) — options: E173, E175, E42, E216 — ctx: S2
M96. "golosa-zaditinu-ua.eu" (Domain) — options: E43, E175, E42, E173 — ctx: S2
M97. "golosa-zaditinu-uah.eu" (Domain) — options: E43, E175, E75, E177 — ctx: S2
M98. "golosa-zaditinu.eu" (Domain) — options: E43, E175, E42, E141 — ctx: S2
M99. "golosua-hudojniku.eu" (Domain) — options: E175, E42, E173, E176 — ctx: S2
M100. "grandpri-malunki-ua.eu" (Domain) — options: E87, E233, E26, E42 — ctx: S2
M101. "grandpri-malunki-uah.eu" (Domain) — options: E184, E233, E75, E177 — ctx: S2
M102. "hudojnik-diti-ua.eu" (Domain) — options: E71, E12, E26, E42 — ctx: S2
M103. "hudojnik-diti.eu" (Domain) — options: E71, E42, E179, E46 — ctx: S2
M104. "hudojnik-dsm.eu" (Domain) — options: E39, E42, E46, E141 — ctx: S2
M105. "hudojnik-dst.eu" (Domain) — options: E71, E42, E43, E49 — ctx: S2
M106. "hudojnik-malunki-ua.eu" (Domain) — options: E71, E140, E26, E42 — ctx: S2
M107. "hudojnik-malunki-uah.eu" (Domain) — options: E71, E140, E75, E177 — ctx: S2
M108. "hudojnik-malunki.eu" (Domain) — options: E41, E42, E71, E46 — ctx: S2
M109. "hudojnik-school.eu" (Domain) — options: E71, E42, E241, E114 — ctx: S2
M110. "hudojnik-ua.eu" (Domain) — options: E67, E12, E26, E42 — ctx: S2
M111. "hudojnik.eu" (Domain) — options: E71, E42, E237, E114 — ctx: S2
M112. "hudojniku-school-ua.eu" (Domain) — options: E87, E244, E241, E42 — ctx: S2
M113. "hudojniku-school.eu" (Domain) — options: E241, E42, E43, E46 — ctx: S2
M114. "hudojniku.eu" (Domain) — options: E114, E42, E174, E46 — ctx: S2
M115. "hudojnikua-sch.eu" (Domain) — options: E114, E245, E42, E238 — ctx: S2
M116. "hudojnikuah-sch.eu" (Domain) — options: E114, E42, E246, E46 — ctx: S2
M117. "itskids.pics" (Domain) — options: E21, E100, E119, E247 — ctx: S2
M118. "jasminkiev.eu" (Domain) — options: E38, E42, E85, E114 — ctx: S2
M119. "jasminvote.eu" (Domain) — options: E56, E42, E252, E46 — ctx: S2
M120. "juniorkievcontest.co" (Domain) — options: E200, E97, E102, E137 — ctx: S2
M121. "kids-balerin.pics" (Domain) — options: E35, E256, E21, E257 — ctx: S2
M122. "kids-dreams.eu" (Domain) — options: E184, E206, E48, E42 — ctx: S2
M123. "kievkidstalent.co" (Domain) — options: E67, E97, E102, E33 — ctx: S2
M124. "konkur-farbi-ua.eu" (Domain) — options: E71, E227, E124, E42 — ctx: S2
M125. "konkur-golos-ua.eu" (Domain) — options: E43, E175, E124, E42 — ctx: S2
M126. "konkur-golos-uah.eu" (Domain) — options: E173, E175, E124, E177 — ctx: S2
M127. "konkur-mrii-ua.eu" (Domain) — options: E71, E124, E42, E109 — ctx: S2
M128. "konkur-mrii-uah.eu" (Domain) — options: E71, E264, E124, E177 — ctx: S2
M129. "konkurs-balerin-ua.eu" (Domain) — options: E43, E124, E227, E221 — ctx: S2
M130. "konkurs-chari-final-ua.eu" (Domain) — options: E43, E227, E124, E47 — ctx: S2
M131. "konkurs-chari-final.eu" (Domain) — options: E43, E227, E124, E47 — ctx: S2
M132. "konkurs-chari-ua.eu" (Domain) — options: E47, E124, E43, E244 — ctx: S2
M133. "konkurs-chary-final-ua.eu" (Domain) — options: E86, E227, E124, E223 — ctx: S2
M134. "konkurs-chary-final.eu" (Domain) — options: E43, E227, E124, E47 — ctx: S2
M135. "konkurs-chary-ua.eu" (Domain) — options: E71, E124, E210, E244 — ctx: S2
M136. "konkurs-deti-ua.eu" (Domain) — options: E47, E124, E43, E227 — ctx: S2
M137. "konkurs-deti-uah.eu" (Domain) — options: E47, E124, E71, E227 — ctx: S2
M138. "konkurs-maluvani-ua.eu" (Domain) — options: E43, E124, E227, E237 — ctx: S2
M139. "konkurs-uah-vibir.eu" (Domain) — options: E124, E43, E264, E75 — ctx: S2
M140. "konkurs-vesna-24.ru" (Domain) — options: E272, E124, E273, E227 — ctx: S2
M141. "konkurs-vesna24.ru" (Domain) — options: E272, E124, E273, E227 — ctx: S2
M142. "konkurs-vesna.info" (Domain) — options: E80, E124, E26, E27 — ctx: S2
M143. "konkurs-vibir-ua.eu" (Domain) — options: E43, E124, E227, E281 — ctx: S2
M144. "konkursi-ua.eu" (Domain) — options: E43, E124, E42, E223 — ctx: S2
M145. "konkursi-uah.eu" (Domain) — options: E75, E124, E177, E72 — ctx: S2
M146. "konkursy-uah.eu" (Domain) — options: E229, E124, E177, E43 — ctx: S2
M147. "ler-u.co" (Domain) — options: E75, E205, E281, E97 — ctx: S2
M148. "leru.life" (Domain) — options: E25, E153, E19, E243 — ctx: S2
M149. "let-me.life" (Domain) — options: E50, E57, E180, E287 — ctx: S2
M150. "let-me.network" (Domain) — options: E105, E50, E291, E57 — ctx: S2
M151. "let-me.world" (Domain) — options: E104, E50, E107, E131 — ctx: S2
M152. "lo7h.com" (Domain) — options: E57, E246, E293, E161 — ctx: S2
M153. "lotus-kiev.eu" (Domain) — options: E67, E297, E42, E87 — ctx: S2
M154. "lotuskiev.eu" (Domain) — options: E38, E42, E80, E46 — ctx: S2
M155. "magicpic.eu" (Domain) — options: E21, E299, E300, E42 — ctx: S2
M156. "malunki-deti-ua.eu" (Domain) — options: E71, E44, E171, E42 — ctx: S2
M157. "malunki-deti-uah.eu" (Domain) — options: E41, E44, E75, E177 — ctx: S2
M158. "malunki-ditin-ua.eu" (Domain) — options: E60, E44, E221, E42 — ctx: S2
M159. "malunki-ditin-uah.eu" (Domain) — options: E41, E44, E75, E177 — ctx: S2
M160. "malunki-ditini-ua.eu" (Domain) — options: E41, E44, E74, E42 — ctx: S2
M161. "malunki-ditini-uah.eu" (Domain) — options: E41, E304, E75, E177 — ctx: S2
M162. "malunki-golos-ua.eu" (Domain) — options: E173, E240, E175, E42 — ctx: S2
M163. "malunki-golos-uah.eu" (Domain) — options: E173, E44, E75, E177 — ctx: S2
M164. "malunki-hudojnik.eu" (Domain) — options: E229, E44, E237, E42 — ctx: S2
M165. "malunki-konkurs-ua.eu" (Domain) — options: E43, E240, E124, E210 — ctx: S2
M166. "malunki-konkurs-uah.eu" (Domain) — options: E43, E240, E124, E184 — ctx: S2
M167. "malunki-sadochka-ua.eu" (Domain) — options: E41, E308, E74, E42 — ctx: S2
M168. "malunki-sadochka-uah.eu" (Domain) — options: E41, E308, E75, E177 — ctx: S2
M169. "malunki-ua-hudojnik.eu" (Domain) — options: E229, E44, E237, E42 — ctx: S2
M170. "malunki-ua.eu" (Domain) — options: E71, E303, E74, E42 — ctx: S2
M171. "malunki-uah-hudojnik.eu" (Domain) — options: E41, E44, E75, E177 — ctx: S2
M172. "malunki-uah.eu" (Domain) — options: E41, E200, E75, E177 — ctx: S2
M173. "malunki-uahkonkurs.eu" (Domain) — options: E43, E42, E124, E184 — ctx: S2
M174. "malunki-uakonkurs.eu" (Domain) — options: E41, E44, E124, E42 — ctx: S2
M175. "maluvani-konkurs-ua.eu" (Domain) — options: E43, E240, E124, E314 — ctx: S2
M176. "maluvani-ua.eu" (Domain) — options: E43, E237, E42, E71 — ctx: S2
M177. "maluvani-uah.eu" (Domain) — options: E114, E315, E75, E177 — ctx: S2
M178. "malvy-final.info" (Domain) — options: E24, E26, E27, E51 — ctx: S2
M179. "malvy-final.life" (Domain) — options: E69, E109, E19, E316 — ctx: S2
M180. "malvy-ukr.life" (Domain) — options: E67, E320, E19, E150 — ctx: S2
M181. "malvy-ukraine.info" (Domain) — options: E109, E90, E27, E67 — ctx: S2
M182. "malvy-ukraine.life" (Domain) — options: E67, E90, E109, E108 — ctx: S2
M183. "malvy-ukriane.info" (Domain) — options: E33, E26, E27, E67 — ctx: S2
M184. "malvy-ukriane.life" (Domain) — options: E67, E90, E25, E109 — ctx: S2
M185. "malvy-vote.life" (Domain) — options: E56, E325, E41, E174 — ctx: S2
M186. "milekiev.eu" (Domain) — options: E90, E42, E328, E109 — ctx: S2
M187. "minef.eu" (Domain) — options: E330, E42, E331, E332 — ctx: S2
M188. "moe-ditinstvo-uah.pics" (Domain) — options: E334, E335, E75, E21 — ctx: S2
M189. "newkids-ua.eu" (Domain) — options: E67, E169, E339, E42 — ctx: S2
M190. "opros-sch-hudojniki.eu" (Domain) — options: E58, E341, E342, E343 — ctx: S2
M191. "opros-schudojniki-ua.eu" (Domain) — options: E343, E341, E345, E23 — ctx: S2
M192. "opros-schudojniki-uah.eu" (Domain) — options: E343, E341, E75, E58 — ctx: S2
M193. "poertrfinal.com" (Domain) — options: E128, E205, E183, E161 — ctx: S2
M194. "poeuatryditieu.com" (Domain) — options: E184, E161, E43, E128 — ctx: S2
M195. "portret-ua.eu" (Domain) — options: E67, E298, E353, E42 — ctx: S2
M196. "primaballerina.life" (Domain) — options: E41, E354, E355, E35 — ctx: S2
M197. "progolosyi.info" (Domain) — options: E27, E26, E28, E24 — ctx: S2
M198. "sc-hudojnik.eu" (Domain) — options: E229, E42, E237, E358 — ctx: S2
M199. "sc-hudojniku.eu" (Domain) — options: E43, E42, E358, E359 — ctx: S2
M200. "schaeaer.pics" (Domain) — options: E21, E360, E25, E361 — ctx: S2
M201. "school-hudojniku.eu" (Domain) — options: E241, E42, E39, E46 — ctx: S2
M202. "school-uahudojniku.eu" (Domain) — options: E241, E42, E43, E46 — ctx: S2
M203. "selectchary.eu" (Domain) — options: E69, E42, E47, E46 — ctx: S2
M204. "smart-kids-ua.eu" (Domain) — options: E67, E365, E366, E42 — ctx: S2
M205. "sowakiev.eu" (Domain) — options: E38, E42, E369, E46 — ctx: S2
M206. "tacticalv.com" (Domain) — options: E71, E370, E371, E161 — ctx: S2
M207. "talanti-ua.mom" (Domain) — options: E71, E315, E12, E41 — ctx: S2
M208. "telegram-chary.blog" (Domain) — options: E376, E377, E378, E147 — ctx: S2
M209. "turnik-konkursu-ua.eu" (Domain) — options: E43, E185, E124, E42 — ctx: S2
M210. "turnik-malunki-ua.eu" (Domain) — options: E43, E228, E240, E42 — ctx: S2
M211. "turnik-malunki-uah.eu" (Domain) — options: E43, E228, E75, E177 — ctx: S2
M212. "tvorchist-sadochka.eu" (Domain) — options: E369, E42, E191, E80 — ctx: S2
M213. "tvorchist-sch-hudojnika.eu" (Domain) — options: E114, E42, E191, E58 — ctx: S2
M214. "tvorchist-sch-hudojniki.eu" (Domain) — options: E114, E42, E191, E252 — ctx: S2
M215. "tvorchist-ua.eu" (Domain) — options: E60, E383, E384, E42 — ctx: S2
M216. "tworchi-kanikylu.info" (Domain) — options: E29, E27, E26, E30 — ctx: S2
M217. "ua-deti-chary.eu" (Domain) — options: E71, E200, E42, E72 — ctx: S2
M218. "ua-ditinstvo.pics" (Domain) — options: E21, E12, E39, E15 — ctx: S2
M219. "ua-konkurs-chari.eu" (Domain) — options: E43, E369, E124, E126 — ctx: S2
M220. "ua-konkurs-chary.eu" (Domain) — options: E71, E124, E47, E65 — ctx: S2
M221. "ua-konkurs.pics" (Domain) — options: E21, E12, E124, E387 — ctx: S2
M222. "uah-konkurs.pics" (Domain) — options: E21, E385, E124, E387 — ctx: S2
M223. "uahvibir-hudojniku.eu" (Domain) — options: E114, E42, E141, E46 — ctx: S2
M224. "uavibir-hudojniku.eu" (Domain) — options: E210, E42, E114, E46 — ctx: S2
M225. "ukr-golosovan.site" (Domain) — options: E90, E389, E390, E175 — ctx: S2
M226. "ukr-golosovane.site" (Domain) — options: E90, E389, E326, E391 — ctx: S2
M227. "ukr-golosovanie.site" (Domain) — options: E90, E389, E390, E71 — ctx: S2
M228. "ukr-malvy.life" (Domain) — options: E114, E396, E19, E150 — ctx: S2
M229. "ukraina-diti-ua.pics" (Domain) — options: E67, E398, E108, E90 — ctx: S2
M230. "ukraine-barvy.info" (Domain) — options: E67, E402, E27, E33 — ctx: S2
M231. "ukraine-barvy.life" (Domain) — options: E67, E402, E108, E33 — ctx: S2
M232. "ukraine-chares.info" (Domain) — options: E33, E27, E122, E403 — ctx: S2
M233. "ukraine-charu.life" (Domain) — options: E67, E402, E108, E33 — ctx: S2
M234. "ukraine-charyy.life" (Domain) — options: E67, E402, E108, E33 — ctx: S2
M235. "ukraine-final.life" (Domain) — options: E67, E402, E108, E109 — ctx: S2
M236. "ukraine-malvy.info" (Domain) — options: E33, E67, E402, E27 — ctx: S2
M237. "ukraine-malvy.life" (Domain) — options: E67, E402, E108, E109 — ctx: S2
M238. "vesna-konkurs.life" (Domain) — options: E80, E186, E124, E129 — ctx: S2
M239. "vibir-hudojniku.eu" (Domain) — options: E43, E42, E114, E46 — ctx: S2
M240. "vibir-malunka-ua.eu" (Domain) — options: E41, E228, E265, E42 — ctx: S2
M241. "vibir-malunka-uah.eu" (Domain) — options: E43, E268, E75, E177 — ctx: S2
M242. "vibir-malunki-ua.eu" (Domain) — options: E41, E228, E265, E42 — ctx: S2
M243. "vibir-malunki-uah.eu" (Domain) — options: E38, E268, E75, E177 — ctx: S2
M244. "vibir-uahmalunka.eu" (Domain) — options: E43, E268, E75, E42 — ctx: S2
M245. "vibir-uahudojniku.eu" (Domain) — options: E43, E42, E75, E38 — ctx: S2
M246. "vibir-uamalunka.eu" (Domain) — options: E43, E268, E281, E42 — ctx: S2
M247. "vibiru-hudojnika.eu" (Domain) — options: E407, E42, E114, E46 — ctx: S2
M248. "vibiru-uahudojnika.eu" (Domain) — options: E43, E42, E75, E47 — ctx: S2
M249. "vibirua-hudojnika.eu" (Domain) — options: E114, E42, E71, E46 — ctx: S2
M250. "vibirua-hudojniku.eu" (Domain) — options: E43, E42, E210, E46 — ctx: S2
M251. "vibiruah-hudojniku.eu" (Domain) — options: E210, E42, E43, E46 — ctx: S2
M252. "vishivankiukrainedeti.com" (Domain) — options: E73, E323, E111, E161 — ctx: S2
M253. "vote-chary-telegram.info" (Domain) — options: E377, E28, E30, E56 — ctx: S2
M254. "vote-malvy.life" (Domain) — options: E56, E41, E70, E19 — ctx: S2
M255. "vote-telegram.eu" (Domain) — options: E142, E143, E56, E377 — ctx: S2
M256. "voteph.art" (Domain) — options: E69, E56, E51, E412 — ctx: S2
M257. "vsekonkursy.pics" (Domain) — options: E80, E417, E124, E21 — ctx: S2
M258. "zaditinu-golos-ua.eu" (Domain) — options: E43, E419, E175, E42 — ctx: S2
M259. "zaditinu-golos-uah.eu" (Domain) — options: E43, E340, E75, E177 — ctx: S2

=== RESPONSE (69.5s, in 20868 / out 13374 tok, stop) ===
{"m":"UAC-0195","id":"NEW","g":"hacker group identified by UAC-0195"}
{"m":"awards-ua.life","id":"E677","g":null}
{"m":"awards-ua.pics","id":"E420","g":null}
{"m":"balerina.info","id":"E421","g":null}
{"m":"balerina.life","id":"E422","g":null}
{"m":"balet-deti.eu","id":"E423","g":null}
{"m":"balet-me.info","id":"E424","g":null}
{"m":"balet-me.pro","id":"E425","g":null}
{"m":"balet-me.us","id":"E426","g":null}
{"m":"balet-ua.eu","id":"E427","g":null}
{"m":"balet-ua.info","id":"E428","g":null}
{"m":"balet-ua.life","id":"E429","g":null}
{"m":"balet-ua.mom","id":"E430","g":null}
{"m":"balet-ua.pro","id":"E431","g":null}
{"m":"balet-ua.us","id":"E432","g":null}
{"m":"baletki-ua.eu","id":"E433","g":null}
{"m":"baletki-ua.life","id":"E434","g":null}
{"m":"baletki-ua.pics","id":"E435","g":null}
{"m":"baletki.eu","id":"E436","g":null}
{"m":"baletme.eu","id":"E437","g":null}
{"m":"baletkiev.pics","id":"E438","g":null}
{"m":"baletnet.eu","id":"E439","g":null}
{"m":"baletua.eu","id":"E440","g":null}
{"m":"baletua.pro","id":"E441","g":null}
{"m":"balletmasters.co","id":"E442","g":null}
{"m":"balletmasters.eu","id":"E443","g":null}
{"m":"balletworld.co","id":"E444","g":null}
{"m":"barvy-ukraines.info","id":"E445","g":null}
{"m":"barvy-ukraines.life","id":"E446","g":null}
{"m":"bihei.eu","id":"E447","g":null}
{"m":"blakejones.xyz","id":"E448","g":null}
{"m":"chares-ukraine.life","id":"E449","g":null}
{"m":"chari-konkursua.eu","id":"E450","g":null}
{"m":"chari-konkursua.life","id":"E451","g":null}
{"m":"chari-konkursua.world","id":"E452","g":null}
{"m":"chary-konkursua.eu","id":"E453","g":null}
{"m":"chary-konkursua.life","id":"E454","g":null}
{"m":"chary-konkursua.mom","id":"E455","g":null}
{"m":"chary-konkursua.pics","id":"E456","g":null}
{"m":"chary-telegram.eu","id":"E457","g":null}
{"m":"charyy-ukr.life","id":"E458","g":null}
{"m":"crazykids.pics","id":"E459","g":null}
{"m":"crmeds.com","id":"E460","g":null}
{"m":"deti-ball.eu","id":"E461","g":null}
{"m":"deti-bi.eu","id":"E462","g":null}
{"m":"deti-golos-ua.pics","id":"E463","g":null}
{"m":"deti-malunki-ua.eu","id":"E464","g":null}
{"m":"deti-malunki-uah.eu","id":"E465","g":null}
{"m":"deti-ua.eu","id":"E466","g":null}
{"m":"deti.eu","id":"E467","g":null}
{"m":"detikievakonkurs.co","id":"E468","g":null}
{"m":"detipoertry.com","id":"E469","g":null}
{"m":"ditina-konkurs-ua.eu","id":"E470","g":null}
{"m":"ditinstvo-ua.pics","id":"E471","g":null}
{"m":"ditinstvo-uah.pics","id":"E472","g":null}
{"m":"dytiachatvorchist.pics","id":"E473","g":null}
{"m":"dytitvorchist.pics","id":"E474","g":null}
{"m":"familyvote.co","id":"E475","g":null}
{"m":"familyvote.info","id":"E476","g":null}
{"m":"farbi-golos-ua.eu","id":"E477","g":null}
{"m":"farbi-golos-uah.eu","id":"E478","g":null}
{"m":"farbi-ua.pics","id":"E479","g":null}
{"m":"farbi-uah.pics","id":"E480","g":null}
{"m":"finalmallyunky.eu","id":"E481","g":null}
{"m":"gimnasikaua.site","id":"E482","g":null}
{"m":"golos-charu-ua.info","id":"E483","g":null}
{"m":"golos-charu-ua.life","id":"E484","g":null}
{"m":"golos-charu-ua.pics","id":"E485","g":null}
{"m":"golos-ditin-ua.eu","id":"E486","g":null}
{"m":"golos-ditin-uah.eu","id":"E487","g":null}
{"m":"golos-hudojniku-ua.eu","id":"E488","g":null}
{"m":"golos-hudojniku-uah.eu","id":"E489","g":null}
{"m":"golos-hudojniku.eu","id":"E490","g":null}
{"m":"golos-konkurs-ua.eu","id":"E491","g":null}
{"m":"golos-konkurs-uah.eu","id":"E492","g":null}
{"m":"golos-konkursu-ua.eu","id":"E493","g":null}
{"m":"golos-konkursu-uah.eu","id":"E494","g":null}
{"m":"golos-konkursu.eu","id":"E495","g":null}
{"m":"golos-malunki-ua.eu","id":"E496","g":null}
{"m":"golos-malunki-uah.eu","id":"E497","g":null}
