=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 848 canonicals"
Entities:
E1. autodoka.com.ua
M67. "admru.top" (Domain) — options: E210, E128, E129, E240
M68. "jkghdj2993jdjjdjd.ru" (Domain) — options: E15, E17, E201, E241
M69. "co87972.tmweb.ru" (Domain) — options: E15, E201, E243, E199
M70. "kjhgdj99fuller.ru" (Domain) — options: E15, E17, E201, E245
M71. "ndlestomak.top" (Domain) — options: E247, E248, E129, E13
M72. "nikotod.ru" (Domain) — options: E30, E241, E218, E252
M73. "emterox.ru" (Domain) — options: E228, E30, E255, E256
M74. "rubidiumo.ru" (Domain) — options: E223, E259, E199, E30
M75. "co-opros.top" (Domain) — options: E136, E261, E250, E232
M76. "ua-compens.top" (Domain) — options: E144, E266, E142, E267
M77. "pre-opros.top" (Domain) — options: E265, E271, E250, E268
M78. "apoxipodes.ru" (Domain) — options: E10, E17, E201, E275
M79. "atlantar.ru" (Domain) — options: E15, E20, E199, E30
M80. "amo-opros.top" (Domain) — options: E263, E261, E274, E250
M81. "qiwardos.ru" (Domain) — options: E280, E228, E281, E198
M82. "top-opros.top" (Domain) — options: E265, E263, E261, E268
M83. "it-develop.me" (Domain) — options: E30, E283, E284, E220
M84. "s8.h.mchost.ru" (Domain) — options: E10, E287, E199, E15
M85. "api.dev-com.sc" (Domain) — options: E51, E291, E25, E37
M86. "kilitro.ru" (Domain) — options: E292, E293, E199, E294
M87. "off.ukr-compens.xyz" (Domain) — options: E270, E298, E142, E267
M88. "center-gos.top" (Domain) — options: E301, E302, E236, E232
M89. "fori-opros.top" (Domain) — options: E263, E265, E250, E268
M90. "xcqef.ru" (Domain) — options: E15, E201, E296, E199
M91. "jo-opros.top" (Domain) — options: E265, E263, E261, E274
M92. "topadm.top" (Domain) — options: E13, E131, E240, E210
M93. "parodadoca.ru" (Domain) — options: E15, E10, E201, E312
M94. "aff-opros.top" (Domain) — options: E265, E264, E268, E250
M95. "qkcew.ru" (Domain) — options: E228, E201, E313, E199
M96. "ua-compenses.top" (Domain) — options: E137, E142, E299, E317
M97. "redport80.ru" (Domain) — options: E15, E20, E315, E199
M98. "cels-opros.top" (Domain) — options: E265, E250, E263, E268
M99. "internetcygane.ru" (Domain) — options: E275, E228, E319, E199
M100. "world-opros.top" (Domain) — options: E265, E263, E273, E268
M101. "azartnyjboy.com" (Domain) — options: E30, E35, E320, E39
M102. "an-ukr.top" (Domain) — options: E136, E210, E233, E13
M103. "apps-opros.top" (Domain) — options: E263, E250, E271, E264
M104. "ua-taxes-compens.xyz" (Domain) — options: E142, E267, E317, E270
M105. "client-ukr.net" (Domain) — options: E73, E145, E323, E93
M106. "project2.top" (Domain) — options: E324, E13, E231, E232
M107. "admus.top" (Domain) — options: E13, E210, E129, E233
M108. "telecomds.online" (Domain) — options: E251, E231, E326, E64
M109. "surname192.temp.swtest.ru" (Domain) — options: E30, E332, E199, E15
M110. "integramultimedia.com.mx" (Domain) — options: E21, E36, E335, E283
M111. "kesp.cl" (Domain) — options: E15, E337, E338, E17
M112. "academiadutygroup.com.br" (Domain) — options: E18, E25, E35, E341
M113. "enlamentedeunasesor.com" (Domain) — options: E36, E35, E255, E21
M114. "zaikaopentra.com.ug" (Domain) — options: E30, E18, E346, E26
M115. "taximadridclass.com" (Domain) — options: E21, E25, E335, E348
M116. "smartideabusiness.com" (Domain) — options: E36, E25, E35, E21
M117. "thestoreroomnsw.com.au" (Domain) — options: E25, E18, E350, E26
M118. "anniversarygiftsforcouples.com" (Domain) — options: E36, E35, E353, E354
M119. "sv5206.xserver.jp" (Domain) — options: E25, E15, E356, E17
M120. "ftp.ssttekstil.com" (Domain) — options: E25, E26, E361, E18
M121. "expeditionabroad.com" (Domain) — options: E354, E18, E35, E365
M122. "barbacoalosmartinez.com" (Domain) — options: E343, E35, E328, E25
M123. "programasparapc.net" (Domain) — options: E369, E100, E370, E371
M124. "cityofuganda.ug" (Domain) — options: E79, E25, E372, E373
M125. "agreminj.com" (Domain) — options: E36, E374, E35, E343
M126. "alegoomaster.com" (Domain) — options: E119, E35, E379, E375
M127. "airmauritiusticket.com" (Domain) — options: E36, E25, E35, E57
M128. "ludepa.ec" (Domain) — options: E249, E381, E382, E140
M129. "staystrongjewels.com" (Domain) — options: E18, E35, E370, E343
M130. "kivanclardokum.com.tr" (Domain) — options: E25, E26, E386, E387
M131. "chimeramarketplace.online" (Domain) — options: E388, E389, E390, E326
M132. "granitecsinks.ca" (Domain) — options: E393, E367, E79, E36
M133. "finformservice.com" (Domain) — options: E393, E397, E5, E35
M134. "podologaneri.it" (Domain) — options: E354, E220, E19, E18
M135. "easternexecutiveclub.com" (Domain) — options: E354, E35, E400, E36
M136. "product2020.mrbasic.com" (Domain) — options: E25, E84, E402, E35
M137. "biengrandir37.com" (Domain) — options: E42, E18, E35, E405
M138. "combinedresidency.org" (Domain) — options: E33, E224, E406, E25
M139. "cautionphenomenon.co.kr" (Domain) — options: E15, E25, E29, E411
M140. "vtxhospital.com" (Domain) — options: E40, E64, E354, E413
M141. "vuonorganic.com" (Domain) — options: E33, E414, E415, E35
M142. "fountainrate.com" (Domain) — options: E418, E419, E36, E381
M143. "polinamailserverip.ru" (Domain) — options: E15, E223, E201, E356
M144. "vertusupportjk.org" (Domain) — options: E33, E18, E224, E23
M145. "timeandbright.com" (Domain) — options: E36, E35, E421, E30
M146. "hardingtwominuterule.com" (Domain) — options: E36, E35, E422, E354
M147. "shopersport.ru" (Domain) — options: E290, E199, E223, E201
M148. "inter-webservices.com" (Domain) — options: E36, E351, E35, E42
M149. "ukrainianworldcongress.org" (Domain) — options: E4, E73, E425, E81
M150. "www.michiganmastereltiempo.com" (Domain) — options: E21, E6, E401, E343
M151. "smm2021.net" (Domain) — options: E25, E100, E427, E30
M152. "ginaengg.com" (Domain) — options: E377, E48, E429, E400
M153. "yotsubasociety.website" (Domain) — options: E15, E430, E17, E402
M154. "winchconstruction.com" (Domain) — options: E36, E35, E433, E33
M155. "europadonnaireland.org" (Domain) — options: E354, E224, E70, E84
M156. "kismamabeforyougo.com" (Domain) — options: E25, E36, E435, E35
M157. "garagemusicschool.it" (Domain) — options: E25, E222, E278, E26
M158. "thaibbqculver.com" (Domain) — options: E21, E408, E437, E35
M159. "lesrochersblancs.com" (Domain) — options: E42, E35, E438, E18
M160. "lonelyatthetop.com" (Domain) — options: E343, E383, E35, E377
M161. "golos2023q.ru" (Domain) — options: E30, E228, E440, E199
M162. "erinekenney.com" (Domain) — options: E343, E351, E321, E35
M163. "kissmafiabeforyoudied.eu" (Domain) — options: E15, E17, E442, E443
M164. "freesitucionap.com" (Domain) — options: E448, E35, E449, E36
M165. "westafrance.com" (Domain) — options: E36, E35, E387, E73
M166. "varanasiclick.ru" (Domain) — options: E228, E15, E451, E199
M167. "oncetrips.com" (Domain) — options: E452, E453, E354, E339
M168. "jslopasitmon.com" (Domain) — options: E249, E36, E35, E197
M169. "nowpropitup.com" (Domain) — options: E36, E456, E339, E35
M170. "shormanz.com" (Domain) — options: E25, E457, E382, E35
M171. "delta-storages.com" (Domain) — options: E51, E36, E31, E355
M172. "forkscenter.fr" (Domain) — options: E42, E231, E344, E47
M173. "lingrevelat.com" (Domain) — options: E18, E348, E429, E399
M174. "widget.forum-pokemon.com" (Domain) — options: E18, E460, E35, E388
M175. "floorfix.com.au" (Domain) — options: E36, E27, E25, E461
M176. "vuxuancuong.com" (Domain) — options: E33, E15, E387, E17
M177. "sismasterhome.ru" (Domain) — options: E15, E30, E256, E401
M178. "diagnostic-resolver.com" (Domain) — options: E36, E371, E465, E35
M179. "mail-ukr.net" (Domain) — options: E93, E102, E213, E125
M180. "mail-box.site" (Domain) — options: E58, E53, E60, E121
M181. "accounts-s-ukr.net" (Domain) — options: E194, E469, E298, E470
M182. "account-ukr.net" (Domain) — options: E105, E73, E194, E473
M183. "inbox-ukr.net" (Domain) — options: E93, E102, E167, E207
M184. "your-mail.press" (Domain) — options: E49, E58, E457, E22
M185. "accounts---ukr.net" (Domain) — options: E470, E93, E194, E195
M186. "accounts-ukr.net" (Domain) — options: E469, E105, E470, E195
M187. "mail.nais-gov.org" (Domain) — options: E41, E50, E60, E49
M188. "mst-ukr.net" (Domain) — options: E105, E7, E476, E115
M189. "password-ukr.net" (Domain) — options: E105, E93, E477, E102
M190. "files-ukr.net" (Domain) — options: E102, E93, E205, E105
M191. "fast-mail.site" (Domain) — options: E49, E60, E430, E121
M192. "changepassword-ukr.net" (Domain) — options: E73, E75, E93, E481
M193. "verify-ukr.net" (Domain) — options: E73, E145, E93, E211
M194. "accounts--ukr.net" (Domain) — options: E469, E194, E93, E195
M195. "notify-ukr.net" (Domain) — options: E105, E155, E93, E485
M196. "lnk.ukr-compens.xyz" (Domain) — options: E145, E298, E142, E267
M197. "konkurs-events.top" (Domain) — options: E274, E231, E488, E13
M198. "pay.ukr-compens.xyz" (Domain) — options: E486, E270, E145, E267
M199. "zarabovannyok.eu" (Domain) — options: E84, E73, E443, E444
M200. "ua-compensations.xyz" (Domain) — options: E139, E269, E137, E266
M201. "bul-opros.top" (Domain) — options: E265, E490, E268, E250
M202. "sendmail.website" (Domain) — options: E49, E58, E402, E388
M203. "wiki.zimbra.com" (Domain) — options: E491, E320, E297, E35
M204. "confirm-agent.online" (Domain) — options: E145, E492, E202, E298
M205. "project3.top" (Domain) — options: E403, E13, E231, E232
M206. "pm-kv-ukr.net" (Domain) — options: E80, E180, E155, E92
M207. "myua-compensations.xyz" (Domain) — options: E142, E139, E137, E138
M208. "net-certificate.services" (Domain) — options: E217, E100, E351, E491
M209. "helpzzfound.site" (Domain) — options: E112, E121, E81, E145
M210. "accept-pay.top" (Domain) — options: E298, E133, E486, E136
M211. "ec-compensation.xyz" (Domain) — options: E143, E141, E142, E139
M212. "napropertyhub.eu" (Domain) — options: E499, E446, E443, E329
M213. "numsecukr.net" (Domain) — options: E502, E503, E93, E100
M214. "ceronamtinclube.icu" (Domain) — options: E301, E504, E505, E506
M215. "chubanomania.icu" (Domain) — options: E239, E510, E506, E388
M216. "gmail.com" (Domain) — options: E512, E457, E35, E60
M217. "winuvinnosluk.club" (Domain) — options: E249, E514, E127, E391
M218. "wm-gos.top" (Domain) — options: E232, E305, E235, E233
M219. "successilin.top" (Domain) — options: E389, E13, E516, E251
M220. "goodlenuxilam.site" (Domain) — options: E504, E391, E121, E432
M221. "185.193.38.78" (Domain) — options: E179, E518, E121, E519
M222. "melitaeas.online" (Domain) — options: E523, E524, E113, E328
M223. "big-uah.top" (Domain) — options: E137, E236, E12, E13
M224. "ftp.artrsllc.com" (Domain) — options: E363, E527, E360, E418
M225. "8003659902.site" (Domain) — options: E529, E231, E121, E479
M226. "uam-compensation.xyz" (Domain) — options: E139, E141, E140, E142
M227. "oceriesfornot.top" (Domain) — options: E130, E13, E391, E271
M228. "baidencult.com" (Domain) — options: E448, E35, E388, E378
M229. "freeusadatingxxx.online" (Domain) — options: E448, E328, E494, E326
M230. "uatax-compens.xyz" (Domain) — options: E317, E141, E266, E299
M231. "tools.nexcess.net" (Domain) — options: E530, E44, E22, E100
M232. "arelyevennot.top" (Domain) — options: E389, E13, E251, E532
M233. "economiquity.org" (Domain) — options: E354, E224, E533, E36
M234. "uatax-compenses.xyz" (Domain) — options: E267, E299, E141, E266
M235. "hillespostelnm.eu" (Domain) — options: E18, E446, E443, E294
M236. "reteredelete.top" (Domain) — options: E249, E13, E537, E391
M237. "vljsport.eu.com" (Domain) — options: E18, E318, E436, E443
M238. "mx-out-14.default-host.net" (Domain) — options: E150, E539, E289, E98
M239. "gotdns.ch" (Domain) — options: E541, E542, E543, E544
M240. "hotmail.com" (Domain) — options: E56, E35, E76, E417
M241. "myftp.org" (Domain) — options: E541, E550, E551, E363
M242. "sackmeister.de" (Domain) — options: E31, E69, E66, E555
M243. "outlook.com" (Domain) — options: E56, E556, E539, E35
M244. "109x194x3x7.static-customer.bryansk.ertelecom.ru" (Domain) — options: E63, E27, E385, E15
M245. "as49447.net" (Domain) — options: E179, E100, E558, E502
M246. "ms-webdav-miniredir.com" (Domain) — options: E556, E353, E560, E35
M247. "telsec.org" (Domain) — options: E533, E224, E502, E407
M248. "ftp.thefoodplace.net" (Domain) — options: E361, E100, E525, E418
M249. "zapto.org" (Domain) — options: E541, E553, E224, E546
M250. "meteolink.host" (Domain) — options: E565, E566, E567, E63
M251. "freedynamicdns.org" (Domain) — options: E542, E449, E224, E564
M252. "email.cz" (Domain) — options: E56, E571, E93, E457
M253. "dnslookup.seowebchecker.com" (Domain) — options: E573, E45, E35, E574
M254. "67.199.248.11" (Domain) — options: E519, E179, E576, E518
M255. "proxylogon.com" (Domain) — options: E579, E76, E34, E35
M256. "ipv6-wpnc.net" (Domain) — options: E491, E580, E581, E100
M257. "67.199.248.10" (Domain) — options: E520, E179, E518, E418
M258. "freedynamicdns.net" (Domain) — options: E542, E450, E100, E584
M259. "myftp.biz" (Domain) — options: E363, E541, E563, E552
M260. "ns3-dns.com" (Domain) — options: E545, E547, E574, E543
M261. "me-cloud.link" (Domain) — options: E512, E586, E587, E538
M262. "webhop.me" (Domain) — options: E285, E530, E590, E399
M263. "eos93vb2cwsu3xf.m.pipedream.net" (Domain) — options: E594, E595, E596, E597
M264. "eoiw8lhjwuc3sh2.m.pipedream.net" (Domain) — options: E594, E595, E597, E596
M265. "telesecurity.org" (Domain) — options: E600, E534, E224, E601
M266. "ns2-dns.com" (Domain) — options: E543, E548, E419, E574
M267. "mastodon.social" (Domain) — options: E338, E1, E604, E605
M268. "eoy7zvsvn6xfcmy.m.pipedream.net" (Domain) — options: E594, E595, E597, E599
M269. "www.hybrid-analysis.com" (Domain) — options: E607, E6, E608, E426

=== RESPONSE (144.7s, in 19061 / out 30896 tok, stop) ===
