=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 936 canonicals"
Entities:
E1. filebin.net
M66. "bookgames.pw" (Domain) — options: E56, E176, E129, E33
M67. "mo-gov.cloud" (Domain) — options: E229, E249, E227, E226
M68. "aws-join.cloud" (Domain) — options: E250, E251, E252, E253
M69. "devtools.bond" (Domain) — options: E4, E259, E33, E134
M70. "aws-meet.cloud" (Domain) — options: E250, E253, E251, E254
M71. "armylpus.workers.dev" (Domain) — options: E216, E263, E217, E222
M72. "crazykids.pics" (Domain) — options: E16, E186, E265, E33
M73. "gov-aws.cloud" (Domain) — options: E254, E270, E271, E143
M74. "selectchary.eu" (Domain) — options: E45, E276, E85, E4
M75. "aws-il.cloud" (Domain) — options: E250, E254, E280, E253
M76. "milgov.host" (Domain) — options: E282, E283, E284, E285
M77. "steycools.pw" (Domain) — options: E102, E185, E176, E56
M78. "remala.id" (Domain) — options: E102, E133, E178, E53
M79. "dayzilons.pw" (Domain) — options: E33, E176, E42, E102
M80. "aws-secure.cloud" (Domain) — options: E254, E252, E290, E250
M81. "aws-online.cloud" (Domain) — options: E258, E256, E252, E293
M82. "aplusdesktop.workers.dev" (Domain) — options: E220, E222, E223, E218
M83. "gov-fi.cloud" (Domain) — options: E295, E270, E230, E227
M84. "telegram.token-defender.cloud" (Domain) — options: E297, E298, E211, E279
M85. "hsts.online" (Domain) — options: E47, E301, E240, E119
M86. "unayt.ru" (Domain) — options: E131, E177, E199, E53
M87. "webappapiservice.life" (Domain) — options: E225, E304, E203, E4
M88. "account-guard.site" (Domain) — options: E307, E126, E308, E309
M89. "protect-password.site" (Domain) — options: E126, E312, E310, E313
M90. "ssl3.site" (Domain) — options: E316, E120, E317, E47
M91. "net.ssl1.site" (Domain) — options: E47, E25, E321, E316
M92. "accept-action.site" (Domain) — options: E4, E325, E81, E22
M93. "telegram-auth.website" (Domain) — options: E21, E308, E121, E300
M94. "signal-confirm.site" (Domain) — options: E300, E122, E326, E327
M95. "telegramm-account.site" (Domain) — options: E311, E21, E208, E315
M96. "drive-share.site" (Domain) — options: E29, E329, E330, E331
M97. "defender-bot.site" (Domain) — options: E298, E126, E121, E334
M98. "check-active.site" (Domain) — options: E52, E77, E313, E325
M99. "net.ssl2.site" (Domain) — options: E236, E120, E337, E47
M100. "teneta.site" (Domain) — options: E90, E339, E340, E134
M101. "cancel-auth.site" (Domain) — options: E325, E74, E313, E342
M102. "cancel-action.site" (Domain) — options: E121, E313, E81, E22
M103. "whatsapp-confirm.site" (Domain) — options: E300, E344, E312, E345
M104. "confirmphone.site" (Domain) — options: E300, E344, E22, E26
M105. "www.google-drive.site" (Domain) — options: E29, E329, E330, E314
M106. "telegram-confirm.site" (Domain) — options: E308, E344, E224, E326
M107. "group.kropyva.site" (Domain) — options: E351, E134, E339, E131
M108. "gdrive.com.ssl2.site" (Domain) — options: E29, E331, E353, E348
M109. "milgov.site" (Domain) — options: E357, E283, E4, E73
M110. "unetset.com" (Domain) — options: E90, E69, E64, E134
M111. "gimnasikaua.site" (Domain) — options: E4, E69, E26, E343
M112. "geroiukr.site" (Domain) — options: E360, E361, E362, E363
M113. "protectraid.com" (Domain) — options: E310, E365, E64, E23
M114. "netman.servehttp.com" (Domain) — options: E47, E366, E34, E64
M115. "account-viewer.com" (Domain) — options: E367, E328, E368, E369
M116. "vote-telegram.eu" (Domain) — options: E45, E278, E204, E373
M117. "www.dropbox.com" (Domain) — options: E29, E374, E237, E4
M118. "trust-certificate.net" (Domain) — options: E59, E377, E378, E295
M119. "ssl4.online" (Domain) — options: E47, E301, E382, E383
M120. "drive.google.com" (Domain) — options: E4, E350, E331, E386
M121. "nas-files.firstcloudit.com" (Domain) — options: E1, E389, E390, E29
M122. "object-storage-service.com" (Domain) — options: E4, E393, E135, E64
M123. "clouddrive.world" (Domain) — options: E29, E396, E243, E397
M124. "downloadrezerves.ru" (Domain) — options: E1, E53, E177, E71
M125. "documents-reader.com" (Domain) — options: E59, E64, E29, E99
M126. "documentreader.net" (Domain) — options: E371, E1, E60, E398
M127. "smartcloudflare.com" (Domain) — options: E4, E396, E64, E23
M128. "aws-s3.cloud" (Domain) — options: E399, E251, E255, E252
M129. "balerina.info" (Domain) — options: E201, E304, E289, E203
M130. "vlada-gov.cloud" (Domain) — options: E404, E232, E227, E230
M131. "minef.eu" (Domain) — options: E405, E234, E406, E85
M132. "leru.life" (Domain) — options: E71, E50, E242, E332
M133. "itskids.pics" (Domain) — options: E16, E33, E409, E265
M134. "farbi-uah.pics" (Domain) — options: E16, E71, E410, E411
M135. "iloveua.ir" (Domain) — options: E16, E134, E415, E416
M136. "schaeaer.pics" (Domain) — options: E50, E16, E266, E418
M137. "reg.ru" (Domain) — options: E50, E53, E177, E134
M138. "uasystnet.com" (Domain) — options: E47, E67, E358, E419
M139. "eurotelle.com" (Domain) — options: E342, E148, E126, E64
M140. "commisionipwn.shop" (Domain) — options: E346, E420, E394, E421
M141. "imgurl.ir" (Domain) — options: E27, E427, E428, E429
M142. "dytiachatvorchist.pics" (Domain) — options: E134, E16, E266, E430
M143. "mirotrent.com" (Domain) — options: E90, E359, E433, E64
M144. "mail-gov.com" (Domain) — options: E73, E436, E437, E391
M145. "mail-gov.net" (Domain) — options: E437, E284, E436, E357
M146. "mail.zhblz.com" (Domain) — options: E73, E284, E439, E391
M147. "mail.outloolc.com" (Domain) — options: E441, E23, E284, E442
M148. "protonmail.com" (Domain) — options: E126, E48, E64, E4
M149. "mails.support" (Domain) — options: E73, E447, E437, E284
M150. "patient-docs-mail.com" (Domain) — options: E371, E284, E365, E434
M151. "prozorro.online" (Domain) — options: E23, E449, E56, E119
M152. "golosa-zaditinu.eu" (Domain) — options: E45, E360, E451, E131
M153. "chary-telegram.eu" (Domain) — options: E279, E456, E204, E457
M154. "derzhposluhy.com" (Domain) — options: E56, E366, E66, E71
M155. "malunki-uah-hudojnik.eu" (Domain) — options: E459, E460, E461, E454
M156. "uahvibir-hudojniku.eu" (Domain) — options: E360, E85, E464, E465
M157. "popuasyfromua.ru" (Domain) — options: E134, E131, E177, E468
M158. "progolosyi.info" (Domain) — options: E459, E13, E202, E50
M159. "specnaznachenie.ru" (Domain) — options: E131, E134, E177, E471
M160. "golosa-zaditinu-ua.eu" (Domain) — options: E474, E452, E475, E45
M161. "rmssrv.ru" (Domain) — options: E205, E177, E134, E179
M162. "hudojnik-dsm.eu" (Domain) — options: E459, E162, E85, E45
M163. "tvorchist-ua.eu" (Domain) — options: E361, E360, E431, E9
M164. "qaz.su" (Domain) — options: E131, E134, E483, E169
M165. "konkursi-ua.eu" (Domain) — options: E245, E484, E277, E485
M166. "edisk.in.ua" (Domain) — options: E361, E139, E488, E9
M167. "miecznet.com.pl" (Domain) — options: E493, E358, E183, E494
M168. "hudojnik-school.eu" (Domain) — options: E434, E496, E497, E360
M169. "nomnetozhedenyuzhkanuzhna.ru" (Domain) — options: E134, E131, E177, E498
M170. "konkurs-vesna.info" (Domain) — options: E15, E23, E500, E327
M171. "golos-mistechtva-ua.eu" (Domain) — options: E474, E454, E463, E502
M172. "ua-ditinstvo.pics" (Domain) — options: E16, E432, E134, E504

=== RESPONSE (139.9s, in 14675 / out 16635 tok, stop) ===
{"v":[{"m":"mockbin.org","id":"NEW","g":"domain for mocking APIs","p":"E12","r":null},{"m":"mocky.io","id":"NEW","g":"mocking API service","p":"E3","r":null},{"m":"run.mocky.io","id":"NEW","g":"subdomain of mocky.io","p":"E3","r":"p"},{"m":"webhook.site","id":"NEW","g":"HTTP request testing service","p":"E225","r":null},{"m":"file.io","id":"NEW","g":"ephemeral file sharing service","p":"E11","r":null},{"m":"ipapi.co","id":"NEW","g":"IP geolocation API","p":"E415","r":null},{"m":"portugalmail.pt","id":"NEW","g":"email service","p":"E448","r":null},{"m":"seznam.cz","id":"NEW","g":"Czech search engine and portal","p":null,"r":null},{"m":"filebin.net","id":"NEW","g":"file sharing service","p":"E1","r":null},{"m":"github.com","id":"NEW","g":"software hosting platform","p":"E4","r":"b"},{"m":"bitbucket.org","id":"NEW","g":"git repository hosting service","p":"E5","r":null},{"m":"gbshost.org","id":"NEW","g":"hosting service","p":"E7","r":null},{"m":"gbshost.net","id":"NEW","g":"hosting service","p":"E61","r":null},{"m":"authcheck.in","id":"NEW","g":"authentication check service","p":"E75","r":"b"},{"m":"bihei.eu","id":"NEW","g":"domain in .eu","p":"E234","r":null},{"m":"mouseoiet.fun","id":"NEW","g":"domain in .fun","p":"E10","r":null},{"m":"magicpic.eu","id":"NEW","g":"domain in .eu","p":null,"r":null},{"m":"cloudflare.com","id":"NEW","g":"cloud infrastructure company","p":"E396","r":null},{"m":"rpc.1qw.us","id":"NEW","g":"subdomain of 1qw.us","p":"E138","r":null},{"m":"exmo.day","id":"NEW","g":"domain for exmo","p":"E108","r":"b"},{"m":"grabify.link","id":"NEW","g":"URL shortening and tracking service","p":"E27","r":null},{"m":"authssl.org","id":"NEW","g":"SSL certificate service","p":"E2","r":null},{"m":"qsrgh.site","id":"NEW","g":"domain in .site","p":"E22","r":null},{"m":"sav.com","id":"NEW","g":"domain registrar","p":"E157","r":null},{"m":"duhodown.fun","id":"NEW","g":"domain in .fun","p":"E71","r":null},{"m":"iplogger.com","id":"NEW","g":"IP tracking service","p":"E23","r":null},{"m":"co3ra.de","id":"NEW","g":"domain in .de","p":null,"r":null},{"m":"nk.1qw.us","id":"NEW","g":"subdomain of 1qw.us","p":"E100","r":null},{"m":"myftp.biz","id":"NEW","g":"FTP service","p":"E18","r":"b"},{"m":"anonvnc.com","id":"NEW","g":"VNC service","p":"E168","r":null},{"m":"ssl4.site","id":"NEW","g":"SSL service domain","p":"E318","r":null},{"m":"kew.1qw.us","id":"NEW","g":"subdomain of 1qw.us","p":"E101","r":null},{"m":"qwdfewf.com","id":"NEW","g":"domain in .com","p":"E188","r":null},{"m":"hudojnik.eu","id":"NEW","g":"domain in .eu","p":"E85","r":null},{"m":"authssl.site","id":"NEW","g":"SSL certificate service","p":"E26","r":null},{"m":"hiddenvnc.com","id":"NEW","g":"VNC service","p":"E145","r":null},{"m":"qaz.im","id":"NEW","g":"domain in .im","p":"E483","r":null},{"m":"lo7h.com","id":"NEW","g":"domain in .com","p":null,"r":null},{"m":"bloockflad.pw","id":"NEW","g":"domain in .pw","p":"E129","r":null},{"m":"coudzoom.ru","id":"NEW","g":"domain in .ru","p":"E131","r":null},{"m":"cdnauthsoft.com","id":"NEW","g":"CDN service","p":"E74","r":null},{"m":"moskhoods.pw","id":"NEW","g":"domain in .pw","p":"E248","r":null},{"m":"odwebp.com","id":"NEW","g":"domain in .com","p":"E156","r":null},{"m":"beget.com","id":"NEW","g":"hosting provider","p":"E69","r":null},{"m":"comperssw.fun","id":"NEW","g":"domain in .fun","p":"E15","r":null},{"m":"dublebomber.ru","id":"NEW","g":"domain in .ru","p":null,"r":null},{"m":"kew.8df.us","id":"NEW","g":"subdomain of 8df.us","p":"E106","r":null},{"m":"familyvote.info","id":"NEW","g":"voting domain","p":"E30","r":null},{"m":"ret.6bc.us","id":"NEW","g":"subdomain of 6bc.us","p":"E103","r":null},{"m":"ccbaminumpot.ru","id":"NEW","g":"domain in .ru","p":"E199","r":null},{"m":"web-telegram.host","id":"NEW","g":"telegram related domain","p":"E286","r":null},{"m":"sakentoshi.ru","id":"NEW","g":"domain in .ru","p":null,"r":null},{"m":"authssl.in","id":"NEW","g":"SSL certificate service","p":"E79","r":null},{"m":"ochiplus.workers.dev","id":"NEW","g":"Cloudflare worker domain","p":"E263","r":null},{"m":"qweasdzx.site","id":"NEW","g":"domain in .site","p":"E24","r":null},{"m":"mpo-gov.cloud","id":"NEW","g":"government cloud domain","p":"E249","r":null},{"m":"filedn.eu","id":"NEW","g":"file sharing service","p":"E28","r":null},{"m":"ssl2.in","id":"NEW","g":"SSL service domain","p":"E236","r":null},{"m":"let-me.network","id":"NEW","g":"domain in .network","p":null,"r":null},{"m":"kowersize.fun","id":"NEW","g":"domain in .fun","p":"E88","r":null},{"m":"blakejones.xyz","id":"NEW","g":"domain in .xyz","p":null,"r":null},{"m":"keewoolas.pw","id":"NEW","g":"domain in .pw","p":"E102","r":null},{"m":"plengreg.fun","id":"NEW","g":"domain in .fun","p":"E50","r":null},{"m":"boddyshow.fun","id":"NEW","g":"domain in .fun","p":"E89","r":null},{"m":"bluepablo.fun","id":"NEW","g":"domain in .fun","p":"E38","r":null},{"m":"bookgames.pw","id":"NEW","g":"domain in .pw","p":"E42","r":null},{"m":"mo-gov.cloud","id":"NEW","g":"government cloud domain","p":"E14","r":null},{"m":"aws-join.cloud","id":"NEW","g":"AWS related domain","p":"E262","r":null},{"m":"devtools.bond","id":"NEW","g":"developer tools domain","p":"E287","r":null},{"m":"aws-meet.cloud","id":"NEW","g":"AWS related domain","p":"E252","r":null},{"m":"armylpus.workers.dev","id":"NEW","g":"Cloudflare worker domain","p":"E218","r":null},{"m":"crazykids.pics","id":"NEW","g":"image hosting domain","p":"E409","r":null},{"m":"gov-aws.cloud","id":"NEW","g":"government AWS domain","p":"E257","r":null},{"m":"selectchary.eu","id":"NEW","g":"domain in .eu","p":null,"r":null},{"m":"aws-il.cloud","id":"NEW","g":"AWS related domain","p":"E251","r":null},{"m":"milgov.host","id":"NEW","g":"military government host","p":"E357","r":null},{"m":"steycools.pw","id":"NEW","g":"domain in .pw","p":"E33","r":null},{"m":"remala.id","id":"NEW","g":"domain in .id","p":null,"r":null},{"m":"dayzilons.pw","id":"NEW","g":"domain in .pw","p":"E56","r":null},{"m":"aws-secure.cloud","id":"NEW","g":"AWS related domain","p":"E255","r":null},{"m":"aws-online.cloud","id":"NEW","g":"AWS related domain","p":"E250","r":null},{"m":"aplusdesktop.workers.dev","id":"NEW","g":"Cloudflare worker domain","p":"E217","r":null},{"m":"gov-fi.cloud","id":"NEW","g":"government cloud domain","p":"E274","r":null},{"m":"telegram.token-defender.cloud","id":"NEW","g":"telegram security domain","p":"E334","r":null},{"m":"hsts.online","id":"NEW","g":"HSTS security domain","p":"E450","r":null},{"m":"unayt.ru","id":"NEW","g":"domain in .ru","p":"E134","r":null},{"m":"webappapiservice.life","id":"NEW","g":"API service domain","p":"E395","r":null},{"m":"account-guard.site","id":"NEW","g":"account security domain","p":"E315","r":null},{"m":"protect-password.site","id":"NEW","g":"password protection domain","p":"E335","r":null},{"m":"ssl3.site","id":"NEW","g":"SSL service domain","p":"E123","r":null},{"m":"net.ssl1.site","id":"NEW","g":"SSL service domain","p":"E120","r":null},{"m":"accept-action.site","id":"NEW","g":"action confirmation domain","p":"E313","r":null},{"m":"telegram-auth.website","id":"NEW","g":"telegram authentication domain","p":"E211","r":null},{"m":"signal-confirm.site","id":"NEW","g":"signal confirmation domain","p":"E344","r":null},{"m":"telegramm-account.site","id":"NEW","g":"telegram account domain","p":"E308","r":null},{"m":"drive-share.site","id":"NEW","g":"file sharing domain","p":"E314","r":null},{"m":"defender-bot.site","id":"NEW","g":"defender bot domain","p":"E299","r":null},{"m":"check-active.site","id":"NEW","g":"account activity check domain","p":"E81","r":null},{"m":"net.ssl2.site","id":"NEW","g":"SSL service domain","p":"E25","r":null},{"m":"teneta.site","id":"NEW","g":"teneta domain","p":"E343","r":null},{"m":"cancel-auth.site","id":"NEW","g":"authentication cancellation domain","p":"E121","r":null},{"m":"cancel-action.site","id":"NEW","g":"action cancellation domain","p":"E325","r":null},{"m":"whatsapp-confirm.site","id":"NEW","g":"whatsapp confirmation domain","p":"E326","r":null},{"m":"confirmphone.site","id":"NEW","g":"phone confirmation domain","p":"E122","r":null},{"m":"www.google-drive.site","id":"NEW","g":"google drive phishing domain","p":"E331","r":null},{"m":"telegram-confirm.site","id":"NEW","g":"telegram confirmation domain","p":"E300","r":null},{"m":"group.kropyva.site","id":"NEW","g":"kropyva group domain","p":"E136","r":null},{"m":"gdrive.com.ssl2.site","id":"NEW","g":"google drive phishing domain","p":"E349","r":null},{"m":"milgov.site","id":"NEW","g":"military government domain","p":"E282","r":null},{"m":"unetset.com","id":"NEW","g":"domain in .com","p":"E183","r":null},{"m":"gimnasikaua.site","id":"NEW","g":"gymnastics UA domain","p":"E347","r":null},{"m":"geroiukr.site","id":"NEW","g":"hero UA domain","p":"E20","r":null},{"m":"protectraid.com","id":"NEW","g":"protection service domain","p":"E126","r":null},{"m":"netman.servehttp.com","id":"NEW","g":"network management domain","p":"E147","r":null},{"m":"account-viewer.com","id":"NEW","g":"account viewing domain","p":"E309","r":null},{"m":"vote-telegram.eu","id":"NEW","g":"telegram voting domain","p":"E456","r":null},{"m":"www.dropbox.com","id":"NEW","g":"file hosting service","p":null,"r":null},{"m":"trust-certificate.net","id":"NEW","g":"trust certificate domain","p":"E47","r":null},{"m":"ssl4.online","id":"NEW","g":"SSL service domain","p":"E302","r":null},{"m":"drive.google.com","id":"NEW","g":"google drive domain","p":"E29","r":null},{"m":"nas-files.firstcloudit.com","id":"NEW","g":"cloud storage domain","p":null,"r":null},{"m":"object-storage-service.com","id":"NEW","g":"object storage domain","p":"E32","r":null},{"m":"clouddrive.world","id":"NEW","g":"cloud drive domain","p":null,"r":null},{"m":"downloadrezerves.ru","id":"NEW","g":"domain in .ru","p":null,"r":null},{"m":"documents-reader.com","id":"NEW","g":"document reader domain","p":"E371","r":null},{"m":"documentreader.net","id":"NEW","g":"document reader domain","p":"E59","r":null},{"m":"smartcloudflare.com","id":"NEW","g":"cloudflare related domain","p":"E96","r":null},{"m":"aws-s3.cloud","id":"NEW","g":"AWS S3 domain","p":"E254","r":null},{"m":"balerina.info","id":"NEW","g":"ballerina domain","p":"E202","r":null},{"m":"vlada-gov.cloud","id":"NEW","g":"government cloud domain","p":null,"r":null},{"m":"minef.eu","id":"NEW","g":"domain in .eu","p":"E83","r":null},{"m":"leru.life","id":"NEW","g":"domain in .life","p":"E305","r":null},{"m":"itskids.pics","id":"NEW","g":"kids photos domain","p":"E186","r":null},{"m":"farbi-uah.pics","id":"NEW","g":"colors UA domain","p":"E410","r":null},{"m":"iloveua.ir","id":"NEW","g":"UA love domain","p":"E427","r":null},{"m":"schaeaer.pics","id":"NEW","g":"domain in .pics","p":null,"r":null},{"m":"reg.ru","id":"NEW","g":"Russian domain registrar","p":"E178","r":null},{"m":"uasystnet.com","id":"NEW","g":"UA system network domain","p":"E468","r":null},{"m":"eurotelle.com","id":"NEW","g":"domain in .com","p":"E45","r":null},{"m":"commisionipwn.shop","id":"NEW","g":"domain in .shop","p":null,"r":null},{"m":"imgurl.ir","id":"NEW","g":"image URL domain","p":"E16","r":null},{"m":"dytiachatvorchist.pics","id":"NEW","g":"children's creativity domain","p":"E265","r":null},{"m":"mirotrent.com","id":"NEW","g":"domain in .com","p":"E66","r":null},{"m":"mail-gov.com","id":"NEW","g":"government mail domain","p":"E284","r":null},{"m":"mail-gov.net","id":"NEW","g":"government mail domain","p":"E73","r":null},{"m":"mail.zhblz.com","id":"NEW","g":"mail domain","p":"E438","r":"p"},{"m":"mail.outloolc.com","id":"NEW","g":"phishing outlook mail domain","p":"E391","r":"p"},{"m":"protonmail.com","id":"NEW","g":"encrypted email service","p":"E365","r":null},{"m":"mails.support","id":"NEW","g":"mail support domain","p":"E46","r":null},{"m":"patient-docs-mail.com","id":"NEW","g":"patient documents mail domain","p":"E440","r":null},{"m":"prozorro.online","id":"NEW","g":"UA procurement domain","p":"E41","r":null},{"m":"golosa-zaditinu.eu","id":"NEW","g":"voting domain","p":"E475","r":null},{"m":"chary-telegram.eu","id":"NEW","g":"charity telegram domain","p":"E278","r":null},{"m":"derzhposluhy.com","id":"NEW","g":"UA government services domain","p":"E64","r":null},{"m":"malunki-uah-hudojnik.eu","id":"NEW","g":"children's drawings domain","p":"E460","r":null},{"m":"uahvibir-hudojniku.eu","id":"NEW","g":"voting domain","p":"E464","r":null},{"m":"popuasyfromua.ru","id":"NEW","g":"domain in .ru","p":"E499","r":null},{"m":"progolosyi.info","id":"NEW","g":"voting domain","p":"E403","r":null},{"m":"specnaznachenie.ru","id":"NEW","g":"domain in .ru","p":null,"r":null},{"m":"golosa-zaditinu-ua.eu","id":"NEW","g":"voting domain","p":"E452","r":null},{"m":"rmssrv.ru","id":"NEW","g":"RSS server domain","p":"E53","r":null},{"m":"hudojnik-dsm.eu","id":"NEW","g":"artist domain","p":"E160","r":null},{"m":"tvorchist-ua.eu","id":"NEW","g":"creativity UA domain","p":"E430","r":null},{"m":"qaz.su","id":"NEW","g":"domain in .su","p":"E170","r":null},{"m":"konkursi-ua.eu","id":"NEW","g":"contest UA domain","p":"E245","r":null},{"m":"edisk.in.ua","id":"NEW","g":"e-disk domain","p":"E491","r":null},{"m":"miecznet.com.pl","id":"NEW","g":"domain in .com.pl","p":"E459","r":null},{"m":"hudojnik-school.eu","id":"NEW","g":"artist school domain","p":"E496","r":null},{"m":"nomnetozhedenyuzhkanuzhna.ru","id":"NEW","g":"domain in .ru","p":null,"r":null},{"m":"konkurs-vesna.info","id":"NEW","g":"spring contest domain","p":"E500","r":null},{"m":"golos-mistechtva-ua.eu","id":"NEW","g":"art voting domain","p":"E502","r":null},{"m":"ua-ditinstvo.pics","id":"NEW","g":"children's childhood domain","p":"E432","r":null}]}
